company_name,company_url,date,review,stay_date,title,user
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"August 31, 2018","The property is not brand new, however it is still in great shape. It is not the Hilton, but for the price I am exceedingly happy!  It is just not worth a couple of hundred dollars a night to have a modern, perfect environment. At the Iris, you can still hear the birds singing in the morning, and see the beautiful sunset from a well manicured view. I don’t need a fancy bar to come home to! (Even though there is actually a bar there!) This is the most amazing hotel in Kigali!  The stuff goes out of their way to create a comfortable environment and they are very accommodating. I have stayed at other properties in Kigali , only to be disappointed.",August 2018,I don’t stay anywhere else!,Cynthia
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"March 24, 2018","Breakfast is very ordinary.Rooms are small. Furniture is dated.only one electrical socket in the room.Only lace curtains so privacy is limited.Bathrooms need a makeover. Staff were super.A la carte menu was good.",March 2018,Staff were super.,Conley
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"February 9, 2018",The internet connection is slow at times. Perfect for a business trip if you're not looking for a luxury stay. Comfortable and located near some great restaurants. Airport transfers were on time and the restaurant has a decent menu.,February 2018,Comfortable and well located.,Kevin
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"May 25, 2017","The bathrooms can do with a bit of an upgrade. Excellent staff and service. The staff all learn and address you by name, and they are very helpful.The location is very good, in a quiet area but close enough to travel to ""town"".",April 2017,Excellent staff & a great place for a stay in Kigali.,ReinhardtS
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"July 24, 2018","Breakfast was reduced since last year, no more warm dishes. Friendly staff",July 2018,"nice stay, as always.",Drcox
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"January 4, 2018","rooms and bathroom are tiny. Great location, very nice exterior/garden, very quiet. Friednly and helpful staff.",January 2018,"Great location, very quiet - but rooms are small.",oriman tours
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"July 13, 2017",The shower doors were old and didn't close Hot water! Great wifi!,July 2017,Just What I Needed,Erica
Iris Guest House,https://www.booking.com/hotel/rw/iris-guest-house.html,"June 6, 2017",All was good Quality and service,June 2017,Personable and quaint,Daniel
Grand Legacy Hotel,https://www.booking.com/hotel/rw/grand-legacy.html,"January 31, 2019","Reception room service was poor, staff not keen or reliable with taxi service, no airport shuttle as advertised, staff general not very friendly Room spacious, large tub, thick wall to wall carpet, work station with computer.",January 2019,"Room spacious, large tub, thick wall to wall carpet, work...",Deenah Kawira 
Grand Legacy Hotel,https://www.booking.com/hotel/rw/grand-legacy.html,"October 27, 2018","Poor communication from the receptionists even the manager dont think I got what I want from what I paidI stayed in many hotels but this one was very disappointing None",October 2018,Poor communication from the receptionists even the manager...,jamalataib
Grand Legacy Hotel,https://www.booking.com/hotel/rw/grand-legacy.html,"October 26, 2017",N/A The staff were friendly.  The hotel was clean and tidy.,October 2017,Highly recommended!!,Sena
Grand Legacy Hotel,https://www.booking.com/hotel/rw/grand-legacy.html,"August 9, 2017","Nothing to dislike apart from current roadworks that make access difficult. Very convenient for airport, but far out of town.  Good staff.",August 2017,Comfortable stay convenient to airport.,William
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"September 26, 2017",Shan Grila Motel do not exist anymore The new owner accepted my booking for Shan Grila Motel.The new name is Best Inn Motel.People were quite friendly there.,September 2017,Shan Grila Motel do not exist anymore,Anonymous
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"July 31, 2017",The lie They took me to a place called Keva guest house which is not what I wanted. I discovered and wasted my precious time sorting this issue out. Its a big shame.,July 2017,A lie,Mayaka
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"April 19, 2019","nothing, every thing has been changed it is a good place,near airport,many facilities,...and breakfast is very nice",April 2019,i was feeling like home,Masayuki
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"July 18, 2018",Nothing Staff is excellent and value for money,June 2018,Great,Michael
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"October 16, 2017",A bit too noisy - there is a bar nearby Staff and location,October 2017,Airport sleep,Piotr
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"October 10, 2017",I wish staff were more faster Convenience and value for money,October 2017,Convenience and value for money,Anonymous
Best Inn Motel Rwanda,https://www.booking.com/hotel/rw/shan-grila-motel.html,"May 1, 2017","No water to bath, no internet as put up on the website, food was very bad for $8. The location is good. Room is spacious. Bed was okay.",April 2017,The facility and services need improvement.,Gershon
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"January 1, 2019","None The swimming pool is great for warm Kigali days; very helpful staff, location is quite good. For the location, the price is very good and the little porche of every room is very nice",December 2018,Simple rooms in good location,Lourdes
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"December 6, 2018","The distance to the airport was more than they are used to. My colleagues enjoyed the quietness of the rooms, they were provided on request.Also the Wifi connection was very good.",November 2018,"My colleagues enjoyed the quietness of the rooms, they were...",Netherlands
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"November 19, 2018","Nothing really. It doesn’t have bar or restaurant, but there are few good options in walking distance It’s quiet and beautiful place you can be really relaxed!! Staff are really helpful and friendly.Swimming pool is a lovely bonus!:)",October 2018,Great!!,Shiny Green
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"November 26, 2017",The bad treatment towards staff. Makes us not wanna come back. He hide it well from the guests. Everything except that the boss treated the staff bad! Its a lovely place but the way the boss treat the staff should not be supported.,November 2017,Everything except that the boss treated the staff bad!,Anonymous
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"November 7, 2017","The bathroom isn't efficiently organized, and the furniture feels like it is super fragile. Really good location close to many hotels with restaurants, not too far from the Town, where you can find a lot of shops and many other good restaurants. Property itself was comfy, clean, and the staff is courteous. Didn't use the pool for lack of time, but it looked nice enough, and the view of Kigali from the hotel yard is beautiful.",October 2017,Good hotel for short vacation stays.,Anonymous
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"August 18, 2017","The bathroom door couldnt shut, but this isn't a deal breaker for me It was so comfy! The place is tastefully  furnished with artistic pieces. WiFi worked well and breakfast was awesome with variety. The shower worked like a song with lots of hot water. I could go on and on...will definitely be my choice when I get back to Kigali",August 2017,Totally worth it!!,Anonymous
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"August 7, 2017","Minor bumps and dents, but still good quality rooms. They even renovated some rooms during our second stay (without causing noise annoyances). Friendly staff, helpful organizing drivers. Nice location with a good view from the pool area in a good quarter of Kigali. Close to the city center. We had booked the first two nights from home and liked it, so we stayed again on our way out.",July 2017,Enjoyed our stays,Andreas
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"August 5, 2017","It would be wonderful if the hotel could have a loyalty discount with Jumia Food and a free delivery discount for restaurants within a 15km radius. It would be most useful if the hotel also had an array of menus for takeaway, small snack menu etc I thoroughly enjoyed the stay at the hotel. Everything was great, but as a GENIUS member, it would be great to have some additional bonus. HAHA. A great place to stay with family and friends. I especially loved the bath and power shower, it was a real treat. I have lived in Uganda for over 5 years.",August 2017,A fab place to stay,Scott
Inside Afrika Boutique Hotel,https://www.booking.com/hotel/rw/inside-afrika-boutiquehotel.html,"November 11, 2017","It is not brand new Nice staff, lovely views from the swimming pool terrace, good breakfast",November 2017,Great value for money,Bettina
